,cpu_price,storage_price,intra_dc_bw_price,inter_region_bw_price,total_cost,task_count,data_size,task_size,response_time_slo,availability_slo,inter_region_bw_capacity,inter_region_bw_delay,intra_region_bw_capacity,intra_region_bw_delay,intra_dc_bw_capacity,intra_dc_bw_delay,provider_id
11705,0.02,0.0096,0.001,0.0015,0.0,2000.0,344.7336209155733,415.0154362867399,187.64894583950849,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11706,0.02,0.0096,0.001,0.0015,0.0,5000.0,339.91119999085873,511.04266776898913,186.08098877449308,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11707,0.02,0.0096,0.001,0.0015,0.0,10000.0,797.0255309376903,558.6231690912828,175.93507391660958,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11708,0.02,0.0096,0.001,0.0015,0.0,10000.0,985.3142237707466,470.06088964704,170.30779913202008,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11709,0.02,0.0096,0.001,0.0015,0.0,1000.0,963.2626591721036,462.2463304898524,176.20603639966188,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11710,0.02,0.0096,0.001,0.0015,0.0,3000.0,917.5707025410934,840.4331539205577,184.3838320966033,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11711,0.02,0.0096,0.001,0.0015,0.0,10000.0,995.6230116101309,958.6195245626367,201.20980160455997,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11712,0.02,0.0096,0.001,0.0015,0.0,5000.0,916.6860405785999,436.28398465396174,171.32270347786925,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11713,0.02,0.0096,0.001,0.0015,0.0,7000.0,365.80011617803467,389.4412312315217,173.4890899752541,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11714,0.02,0.0096,0.001,0.0015,0.0,10000.0,918.989669963163,382.50974088831845,214.83846213825177,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11715,0.02,0.0096,0.001,0.0015,0.0,10000.0,867.7152112369054,680.256314423016,190.24704155786566,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11716,0.02,0.0096,0.001,0.0015,0.0,5000.0,796.5381558668573,854.1787517007072,198.2259482116922,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11717,0.02,0.0096,0.001,0.0015,0.0,3000.0,302.64310668030936,384.8803546271144,196.78702378948782,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11718,0.02,0.0096,0.001,0.0015,0.0,3000.0,998.0102722640062,244.901719874167,199.29676377499857,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11719,0.02,0.0096,0.001,0.0015,0.0,5000.0,301.49112675162,958.068720991429,169.74986033775028,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11720,0.02,0.0096,0.001,0.0015,0.0,7000.0,881.7138599091521,618.3248309300379,162.55075885114647,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11721,0.02,0.0096,0.001,0.0015,0.0,3000.0,896.0225600863841,255.94138603188742,178.1180381844698,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11722,0.02,0.0096,0.001,0.0015,0.0,7000.0,387.8631672754929,757.8048839191874,177.39492641614132,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11723,0.02,0.0096,0.001,0.0015,0.0,7000.0,750.5179794995829,804.0726792341688,160.94985145001448,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11724,0.02,0.0096,0.001,0.0015,0.0,7000.0,345.27254293682836,581.4649208702981,167.04558760372737,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11725,0.02,0.0096,0.001,0.0015,0.0,2000.0,889.0181568065738,822.1262256972752,165.8387225159812,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11726,0.02,0.0096,0.001,0.0015,0.0,3000.0,534.5192070853759,374.1913755780292,201.95097542049479,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11727,0.02,0.0096,0.001,0.0015,0.0,7000.0,513.995622408905,923.9399970584781,172.3991567189694,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11728,0.02,0.0096,0.001,0.0015,0.0,7000.0,465.32754404864585,797.9552700527305,175.7858953740057,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11729,0.02,0.0096,0.001,0.0015,0.0,1000.0,784.0969702087715,776.4456686507585,186.79204094129477,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11730,0.02,0.0096,0.001,0.0015,0.0,7000.0,869.8880150121894,862.4325070124993,161.02494269024936,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11731,0.02,0.0096,0.001,0.0015,0.0,10000.0,689.0593736327041,853.7193626014306,175.36653266954238,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11732,0.02,0.0096,0.001,0.0015,0.0,7000.0,710.7229351209877,252.9512159174904,181.7974643687614,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11733,0.02,0.0096,0.001,0.0015,0.0,1000.0,372.29781844724147,607.5787956835852,181.81091518007673,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11734,0.02,0.0096,0.001,0.0015,0.0,2000.0,737.9940804635628,922.8405309828466,178.48545276209435,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11735,0.02,0.0096,0.001,0.0015,0.0,2000.0,410.09231363438244,919.8781935258861,169.85469263622264,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11736,0.02,0.0096,0.001,0.0015,0.0,3000.0,364.68177324558604,548.493163778223,163.8349843318755,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11737,0.02,0.0096,0.001,0.0015,0.0,5000.0,607.6275496229512,396.998160692988,160.05252649673437,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11738,0.02,0.0096,0.001,0.0015,0.0,3000.0,827.670505601654,817.2482320757524,191.12068895239082,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11739,0.02,0.0096,0.001,0.0015,0.0,3000.0,308.058570997608,467.8445279871119,184.3320549400637,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11740,0.02,0.0096,0.001,0.0015,0.0,2000.0,422.908255046911,294.031157169784,198.00914335104213,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11741,0.02,0.0096,0.001,0.0015,0.0,2000.0,322.5513423281874,685.3398597494167,186.2263138242922,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11742,0.02,0.0096,0.001,0.0015,0.0,3000.0,722.6544224176123,387.47512626201785,182.03915595412735,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11743,0.02,0.0096,0.001,0.0015,0.0,2000.0,498.5029873408704,280.27498078274164,179.21558079266327,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11744,0.02,0.0096,0.001,0.0015,0.0,3000.0,762.0172020443149,280.8867915892462,182.6616355316217,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11745,0.02,0.0096,0.001,0.0015,0.0,3000.0,359.7347317717676,402.35939836579064,199.53456891883883,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11746,0.02,0.0096,0.001,0.0015,0.0,5000.0,627.7626844891786,429.03050849741146,190.17412642564742,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11747,0.02,0.0096,0.001,0.0015,0.0,10000.0,682.2779005145429,460.3072661063596,181.5726956255818,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11748,0.02,0.0096,0.001,0.0015,0.0,2000.0,307.44570074414787,227.76035289458952,172.93730331890723,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11749,0.02,0.0096,0.001,0.0015,0.0,5000.0,331.72866596127625,425.00570282438275,187.95277485149563,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11750,0.02,0.0096,0.001,0.0015,0.0,1000.0,320.4352060852476,829.1442322897608,190.71217134573314,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11751,0.02,0.0096,0.001,0.0015,0.0,5000.0,984.2608987070109,751.8898916631285,199.25386254507134,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11752,0.02,0.0096,0.001,0.0015,0.0,7000.0,313.3207131826038,213.185085443199,180.37512028357943,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11753,0.02,0.0096,0.001,0.0015,0.0,3000.0,733.3385540505744,471.24399079878157,183.00295064112112,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11754,0.02,0.0096,0.001,0.0015,0.0,1000.0,896.9830664432415,856.3617325751009,185.86071003335013,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11755,0.02,0.0096,0.001,0.0015,0.0,10000.0,448.92125716770965,491.96623192173143,177.33730913175575,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11756,0.02,0.0096,0.001,0.0015,0.0,7000.0,478.9708857445719,770.486127048278,178.17420545007812,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11757,0.02,0.0096,0.001,0.0015,0.0,2000.0,354.4084968784152,231.24145344409968,169.5566638990854,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11758,0.02,0.0096,0.001,0.0015,0.0,3000.0,614.5308645375271,843.2322008382372,162.1048903354689,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11759,0.02,0.0096,0.001,0.0015,0.0,7000.0,961.1477082224828,441.8806823866207,180.4769932270813,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11760,0.02,0.0096,0.001,0.0015,0.0,10000.0,496.0199660917333,977.9052626367649,198.63091502463053,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11761,0.02,0.0096,0.001,0.0015,0.0,2000.0,767.0806369237496,403.23584263400284,186.0323422738683,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11762,0.02,0.0096,0.001,0.0015,0.0,3000.0,305.2167069877416,499.2781966313648,180.0615744348491,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11763,0.02,0.0096,0.001,0.0015,0.0,7000.0,901.8983426322361,836.7002042451737,178.92232724661667,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11764,0.02,0.0096,0.001,0.0015,0.0,7000.0,810.1926013589749,392.32910330978825,195.34256279584062,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11765,0.02,0.0096,0.001,0.0015,0.0,10000.0,529.9353231873384,225.59931781657738,193.34724365297294,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11766,0.02,0.0096,0.001,0.0015,0.0,1000.0,682.0507873579522,504.10207933930684,177.60087778844814,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11767,0.02,0.0096,0.001,0.0015,0.0,7000.0,708.2157925086383,331.5257049338184,180.1847165468916,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11768,0.02,0.0096,0.001,0.0015,0.0,7000.0,437.38497912858423,343.625822661513,175.99273536668755,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11769,0.02,0.0096,0.001,0.0015,0.0,2000.0,664.9436563967516,811.019180860811,172.39032208954234,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11770,0.02,0.0096,0.001,0.0015,0.0,5000.0,556.272177863106,773.8808773614272,199.62734205698098,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11771,0.02,0.0096,0.001,0.0015,0.0,3000.0,836.1351755060481,812.8121987999677,186.56591656241358,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11772,0.02,0.0096,0.001,0.0015,0.0,1000.0,349.3648519490979,582.3206923589571,187.39166923598384,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11773,0.02,0.0096,0.001,0.0015,0.0,2000.0,972.1656549484798,305.61562203511244,164.48737828658167,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11774,0.02,0.0096,0.001,0.0015,0.0,10000.0,729.7676170086054,430.29167513134576,175.8574879954451,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11775,0.02,0.0096,0.001,0.0015,0.0,3000.0,665.9303153899941,374.15883907872427,174.4105005436328,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11776,0.02,0.0096,0.001,0.0015,0.0,7000.0,400.3932508672618,775.6988659417542,175.4336764865547,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11777,0.02,0.0096,0.001,0.0015,0.0,3000.0,412.0526199066212,950.7582457394911,176.24109036589732,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11778,0.02,0.0096,0.001,0.0015,0.0,1000.0,647.4658800632362,636.214372438216,188.47165791068255,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11779,0.02,0.0096,0.001,0.0015,0.0,2000.0,852.619722818155,733.311206841212,174.01092875055784,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11780,0.02,0.0096,0.001,0.0015,0.0,10000.0,980.7255826228034,665.3122029645051,183.99341280919256,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11781,0.02,0.0096,0.001,0.0015,0.0,1000.0,766.8769939881311,649.8929142062489,177.16377840106625,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11782,0.02,0.0096,0.001,0.0015,0.0,1000.0,630.4515819047356,762.4485960749803,195.8662496940725,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11783,0.02,0.0096,0.001,0.0015,0.0,5000.0,318.80025804607067,725.3136422825481,177.13306023553668,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11784,0.02,0.0096,0.001,0.0015,0.0,2000.0,731.5393919323817,426.9385449061046,173.9128856026498,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11785,0.02,0.0096,0.001,0.0015,0.0,7000.0,924.6605584684289,806.8551451481021,186.39337212752312,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11786,0.02,0.0096,0.001,0.0015,0.0,3000.0,486.99552579832783,824.4402747568462,171.0086191991827,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11787,0.02,0.0096,0.001,0.0015,0.0,1000.0,351.94937785262744,369.0922114798168,173.862951021593,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11788,0.02,0.0096,0.001,0.0015,0.0,7000.0,930.0801569745868,787.8903236054823,174.22387452154794,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11789,0.02,0.0096,0.001,0.0015,0.0,5000.0,732.4148064377962,659.0709000344136,176.8874811100209,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11790,0.02,0.0096,0.001,0.0015,0.0,7000.0,816.9748349817836,754.694956523414,163.85489749242407,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11791,0.02,0.0096,0.001,0.0015,0.0,5000.0,993.3423764482708,494.5171745709198,181.3190041173953,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11792,0.02,0.0096,0.001,0.0015,0.0,10000.0,797.5839323761617,249.1067619430872,171.62260689525303,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11793,0.02,0.0096,0.001,0.0015,0.0,7000.0,303.50599883858854,524.9623913162889,178.99560204203695,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11794,0.02,0.0096,0.001,0.0015,0.0,2000.0,584.6270457489256,698.6536601792602,183.85190636399358,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11795,0.02,0.0096,0.001,0.0015,0.0,3000.0,532.6370461521302,702.9971136787241,169.16752147472383,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11796,0.02,0.0096,0.001,0.0015,0.0,1000.0,857.7344466854162,412.9068684572987,187.53513156290705,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11797,0.02,0.0096,0.001,0.0015,0.0,10000.0,739.3258934470695,812.2015360088201,185.76367855990998,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11798,0.02,0.0096,0.001,0.0015,0.0,2000.0,760.6180164811062,242.7751841707904,181.81575267721013,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11799,0.02,0.0096,0.001,0.0015,0.0,10000.0,780.511220138807,841.4382264572886,183.41210978010923,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11800,0.02,0.0096,0.001,0.0015,0.0,7000.0,638.0314986011686,519.0669663263384,172.8046444808054,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11801,0.02,0.0096,0.001,0.0015,0.0,3000.0,523.1640093249871,925.1322307846136,183.0718119699567,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11802,0.02,0.0096,0.001,0.0015,0.0,1000.0,940.8105557785531,231.5075569707231,177.94590939512318,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11803,0.02,0.0096,0.001,0.0015,0.0,3000.0,421.74152486305275,725.3354981034455,183.62553060691985,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11804,0.02,0.0096,0.001,0.0015,0.0,10000.0,938.7947940461062,647.6058395431546,172.3652241282173,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11805,0.02,0.0096,0.001,0.0015,0.0,5000.0,340.34164342271106,595.717731670398,166.1070227096099,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11806,0.02,0.0096,0.001,0.0015,0.0,10000.0,314.9102483653893,414.85841365003006,185.81572646814575,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11807,0.02,0.0096,0.001,0.0015,0.0,5000.0,471.5589198619369,433.97711097288743,169.47895698884338,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11808,0.02,0.0096,0.001,0.0015,0.0,5000.0,859.3922848192761,551.5315578201382,155.0945035486046,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11809,0.02,0.0096,0.001,0.0015,0.0,3000.0,681.6806775094913,525.4769370231107,175.74923323222004,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11810,0.02,0.0096,0.001,0.0015,0.0,10000.0,716.5198578584983,566.2177431235261,174.02229285630932,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11811,0.02,0.0096,0.001,0.0015,0.0,7000.0,558.6107164768682,305.59217711611444,173.25562693347916,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11812,0.02,0.0096,0.001,0.0015,0.0,1000.0,826.7436470939527,538.8191037112075,183.74992092192917,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11813,0.02,0.0096,0.001,0.0015,0.0,3000.0,842.0354135109676,507.3555874987937,178.3766909810031,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11814,0.02,0.0096,0.001,0.0015,0.0,3000.0,463.9242255463014,228.31936528742816,163.03879177798086,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11815,0.02,0.0096,0.001,0.0015,0.0,3000.0,534.3604470951734,478.1726701503159,181.8930967292074,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11816,0.02,0.0096,0.001,0.0015,0.0,1000.0,887.3021698622938,938.5167410787392,186.81813644265642,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11817,0.02,0.0096,0.001,0.0015,0.0,3000.0,701.1706875097516,902.2592615528661,164.91098687206596,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11818,0.02,0.0096,0.001,0.0015,0.0,5000.0,433.2944369988893,336.19422512599294,182.74102916455115,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11819,0.02,0.0096,0.001,0.0015,0.0,1000.0,648.3825540205418,541.0383936311217,170.69646793854693,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11820,0.02,0.0096,0.001,0.0015,0.0,10000.0,698.5799962578272,392.8057996306748,191.80710025068632,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11821,0.02,0.0096,0.001,0.0015,0.0,2000.0,441.8892621317733,341.94520068171016,177.5410467120848,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11822,0.02,0.0096,0.001,0.0015,0.0,1000.0,780.2915814476594,207.3943114595404,189.73901603985095,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11823,0.02,0.0096,0.001,0.0015,0.0,1000.0,529.0973773342046,994.5816339266468,157.90845274018906,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11824,0.02,0.0096,0.001,0.0015,0.0,7000.0,910.180026121799,939.3219026100631,189.103223612649,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11825,0.02,0.0096,0.001,0.0015,0.0,5000.0,410.72220850126394,254.62016411058048,186.09011296670053,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11826,0.02,0.0096,0.001,0.0015,0.0,1000.0,932.5926900470424,941.787214062104,176.25280719694862,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11827,0.02,0.0096,0.001,0.0015,0.0,10000.0,657.6366214616505,304.7325382179415,162.87888174214297,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11828,0.02,0.0096,0.001,0.0015,0.0,1000.0,317.6609730119197,482.8318732980387,178.4244010077427,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11829,0.02,0.0096,0.001,0.0015,0.0,1000.0,871.6929265363837,273.1734315079561,177.06862527638822,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11830,0.02,0.0096,0.001,0.0015,0.0,2000.0,548.2841276328401,561.0598224599663,179.04456499417887,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11831,0.02,0.0096,0.001,0.0015,0.0,3000.0,848.605893397053,546.1777810510131,187.38429307018237,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11832,0.02,0.0096,0.001,0.0015,0.0,2000.0,604.7670934767013,729.5797841351738,178.32194687535647,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11833,0.02,0.0096,0.001,0.0015,0.0,5000.0,309.40093708195815,483.7739196459319,181.69668754527996,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11834,0.02,0.0096,0.001,0.0015,0.0,1000.0,928.1967940295299,667.8032836947953,169.5909719335925,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11835,0.02,0.0096,0.001,0.0015,0.0,5000.0,408.997813331944,281.1205479082119,186.23225073013708,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11836,0.02,0.0096,0.001,0.0015,0.0,7000.0,633.6056794170889,533.4253475137373,186.01847278154165,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11837,0.02,0.0096,0.001,0.0015,0.0,10000.0,499.7923096815834,810.7588517553401,190.1184372692869,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11838,0.02,0.0096,0.001,0.0015,0.0,2000.0,844.2520235861997,298.15901027814925,194.5231810838162,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11839,0.02,0.0096,0.001,0.0015,0.0,5000.0,425.00431073335346,931.7129498143081,167.19508129573813,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11840,0.02,0.0096,0.001,0.0015,0.0,10000.0,521.2614149542848,344.5016309962831,176.10795664079012,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11841,0.02,0.0096,0.001,0.0015,0.0,10000.0,467.7500535722793,788.0838965290916,180.27103415943995,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11842,0.02,0.0096,0.001,0.0015,0.0,7000.0,399.31322308122014,942.5691360836413,178.56008818870444,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11843,0.02,0.0096,0.001,0.0015,0.0,3000.0,937.222316579128,558.9125465567267,165.81517791133993,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11844,0.02,0.0096,0.001,0.0015,0.0,10000.0,581.9615183543058,305.3424727556358,178.2046415456938,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11845,0.02,0.0096,0.001,0.0015,0.0,7000.0,643.3022167980184,209.2827280093167,167.07077259484572,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11846,0.02,0.0096,0.001,0.0015,0.0,10000.0,803.6848289909639,870.1674676527118,192.83803707553633,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11847,0.02,0.0096,0.001,0.0015,0.0,10000.0,395.50211317947515,428.0410222002573,181.65274798477196,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11848,0.02,0.0096,0.001,0.0015,0.0,2000.0,752.3105132256172,215.95461080268282,172.92579293444106,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11849,0.02,0.0096,0.001,0.0015,0.0,7000.0,728.8575100705503,832.8790381152701,192.7259687840056,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11850,0.02,0.0096,0.001,0.0015,0.0,2000.0,909.819466129651,912.2097441281212,180.82991443219578,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11851,0.02,0.0096,0.001,0.0015,0.0,7000.0,691.9446261739558,268.12666087856985,188.60623550442904,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11852,0.02,0.0096,0.001,0.0015,0.0,7000.0,647.2284821740528,357.7882372651863,182.2926084878952,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11853,0.02,0.0096,0.001,0.0015,0.0,2000.0,652.397323661532,857.8185207087326,173.38312985392253,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11854,0.02,0.0096,0.001,0.0015,0.0,5000.0,873.1295797195332,805.5014680958061,168.0327317572704,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11855,0.02,0.0096,0.001,0.0015,0.0,3000.0,998.0293046464911,787.1708335532178,164.94799571480667,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11856,0.02,0.0096,0.001,0.0015,0.0,2000.0,795.2307995531826,608.0309977350519,169.57330518198253,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11857,0.02,0.0096,0.001,0.0015,0.0,3000.0,374.8255540878619,745.0745555962485,180.8457320147056,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11858,0.02,0.0096,0.001,0.0015,0.0,5000.0,468.01809510528346,637.640704800315,191.89754361986945,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11859,0.02,0.0096,0.001,0.0015,0.0,2000.0,693.6865721053944,302.51435291040593,174.68682964121777,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11860,0.02,0.0096,0.001,0.0015,0.0,5000.0,817.5100675139333,710.467626277243,186.05643969122718,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
11861,0.02,0.0096,0.001,0.0015,0.0,2000.0,812.2329245111124,324.2417165652105,184.1449309782725,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,2.0
